id_celda,dwell_medio_ms,forma_gamma,mezcla,largo,n_tray,canal,k,estimador,modo,fpr_h0,magnitud_minima_detectable,potencia_max_barrida
9,10,1,equilibrada,50,50,dwell,4,mm,ar1,0.032,0.1,1
9,10,1,equilibrada,50,50,dwell,4,mm,limping,0.032,0.35,1
9,10,1,equilibrada,50,50,dwell,4,pt,ar1,0.032,0.1,1
9,10,1,equilibrada,50,50,dwell,4,pt,limping,0.032,0.35,1
9,10,1,equilibrada,50,50,dwell,4,nsb,ar1,0.032,0.1,1
9,10,1,equilibrada,50,50,dwell,4,nsb,limping,0.032,0.35,1
9,10,1,equilibrada,50,50,paso,4,plugin,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,4,plugin,limping,0.048,,0.064
9,10,1,equilibrada,50,50,paso,4,mm,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,4,mm,limping,0.048,,0.064
9,10,1,equilibrada,50,50,paso,4,pt,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,4,pt,limping,0.048,,0.064
9,10,1,equilibrada,50,50,paso,4,nsb,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,4,nsb,limping,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,plugin,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,plugin,limping,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,mm,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,mm,limping,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,pt,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,pt,limping,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,nsb,ar1,0.048,,0.064
9,10,1,equilibrada,50,50,paso,8,nsb,limping,0.048,,0.064
9,10,1,equilibrada,50,50,dwell_paso,4,plugin,ar1,0.048,,0.052
9,10,1,equilibrada,50,50,dwell_paso,4,plugin,limping,0.048,,0.06
9,10,1,equilibrada,50,50,dwell_paso,4,mm,ar1,0.048,,0.052
9,10,1,equilibrada,50,50,dwell_paso,4,mm,limping,0.048,,0.06
9,10,1,equilibrada,50,50,dwell_paso,4,pt,ar1,0.048,,0.052
9,10,1,equilibrada,50,50,dwell_paso,4,pt,limping,0.048,,0.06
9,10,1,equilibrada,50,50,dwell_paso,4,nsb,ar1,0.05,,0.054
9,10,1,equilibrada,50,50,dwell_paso,4,nsb,limping,0.05,,0.06
9,10,1,equilibrada,50,50,dwell_paso,8,plugin,ar1,0.032,,0.068
9,10,1,equilibrada,50,50,dwell_paso,8,plugin,limping,0.032,,0.056
9,10,1,equilibrada,50,50,dwell_paso,8,mm,ar1,0.032,,0.068
9,10,1,equilibrada,50,50,dwell_paso,8,mm,limping,0.032,,0.056
9,10,1,equilibrada,50,50,dwell_paso,8,pt,ar1,0.032,,0.068
9,10,1,equilibrada,50,50,dwell_paso,8,pt,limping,0.032,,0.056
9,10,1,equilibrada,50,50,dwell_paso,8,nsb,ar1,0.034,,0.07
9,10,1,equilibrada,50,50,dwell_paso,8,nsb,limping,0.034,,0.056
10,10,1,equilibrada,50,100,evento,8,plugin,ar1,0.046,0.2,1
10,10,1,equilibrada,50,100,evento,8,plugin,limping,0.046,0.5,1
10,10,1,equilibrada,50,100,evento,8,mm,ar1,0.046,0.2,1
10,10,1,equilibrada,50,100,evento,8,mm,limping,0.046,0.5,1
10,10,1,equilibrada,50,100,evento,8,pt,ar1,0.046,0.2,1
10,10,1,equilibrada,50,100,evento,8,pt,limping,0.046,0.5,1
10,10,1,equilibrada,50,100,evento,8,nsb,ar1,0.046,0.2,1
10,10,1,equilibrada,50,100,evento,8,nsb,limping,0.046,0.5,1
10,10,1,equilibrada,50,100,dwell,4,plugin,ar1,0.038,0.1,1
10,10,1,equilibrada,50,100,dwell,4,plugin,limping,0.038,0.35,1
10,10,1,equilibrada,50,100,dwell,4,mm,ar1,0.038,0.1,1
10,10,1,equilibrada,50,100,dwell,4,mm,limping,0.038,0.35,1
10,10,1,equilibrada,50,100,dwell,4,pt,ar1,0.038,0.1,1
10,10,1,equilibrada,50,100,dwell,4,pt,limping,0.038,0.35,1
10,10,1,equilibrada,50,100,dwell,4,nsb,ar1,0.038,0.1,1
10,10,1,equilibrada,50,100,dwell,4,nsb,limping,0.038,0.35,1
10,10,1,equilibrada,50,100,dwell_paso,4,plugin,ar1,0.05,,0.062
10,10,1,equilibrada,50,100,dwell_paso,4,plugin,limping,0.05,,0.054
10,10,1,equilibrada,50,100,dwell_paso,4,mm,ar1,0.05,,0.062
10,10,1,equilibrada,50,100,dwell_paso,4,mm,limping,0.05,,0.054
10,10,1,equilibrada,50,100,dwell_paso,4,pt,ar1,0.05,,0.062
10,10,1,equilibrada,50,100,dwell_paso,4,pt,limping,0.05,,0.054
10,10,1,equilibrada,50,100,dwell_paso,4,nsb,ar1,0.05,,0.062
10,10,1,equilibrada,50,100,dwell_paso,4,nsb,limping,0.05,,0.056
10,10,1,equilibrada,50,100,dwell_paso,8,plugin,ar1,0.038,,0.07
10,10,1,equilibrada,50,100,dwell_paso,8,plugin,limping,0.038,,0.054
10,10,1,equilibrada,50,100,dwell_paso,8,mm,ar1,0.038,,0.07
10,10,1,equilibrada,50,100,dwell_paso,8,mm,limping,0.038,,0.054
10,10,1,equilibrada,50,100,dwell_paso,8,pt,ar1,0.038,,0.07
10,10,1,equilibrada,50,100,dwell_paso,8,pt,limping,0.038,,0.054
10,10,1,equilibrada,50,100,dwell_paso,8,nsb,ar1,0.038,,0.068
10,10,1,equilibrada,50,100,dwell_paso,8,nsb,limping,0.038,,0.052
11,10,1,equilibrada,50,300,evento,8,plugin,ar1,0.038,0.1,1
11,10,1,equilibrada,50,300,evento,8,plugin,limping,0.038,0.35,1
11,10,1,equilibrada,50,300,evento,8,mm,ar1,0.038,0.1,1
11,10,1,equilibrada,50,300,evento,8,mm,limping,0.038,0.35,1
11,10,1,equilibrada,50,300,evento,8,pt,ar1,0.038,0.1,1
11,10,1,equilibrada,50,300,evento,8,pt,limping,0.038,0.35,1
11,10,1,equilibrada,50,300,evento,8,nsb,ar1,0.038,0.1,1
11,10,1,equilibrada,50,300,evento,8,nsb,limping,0.038,0.35,1
11,10,1,equilibrada,50,300,dwell,4,plugin,ar1,0.05,0.05,1
11,10,1,equilibrada,50,300,dwell,4,plugin,limping,0.05,0.35,1
11,10,1,equilibrada,50,300,dwell,4,mm,ar1,0.05,0.05,1
11,10,1,equilibrada,50,300,dwell,4,mm,limping,0.05,0.35,1
11,10,1,equilibrada,50,300,dwell,4,pt,ar1,0.05,0.05,1
11,10,1,equilibrada,50,300,dwell,4,pt,limping,0.05,0.35,1
11,10,1,equilibrada,50,300,dwell,4,nsb,ar1,0.05,0.05,1
11,10,1,equilibrada,50,300,dwell,4,nsb,limping,0.05,0.35,1
11,10,1,equilibrada,50,300,dwell,8,plugin,ar1,0.044,0.05,1
11,10,1,equilibrada,50,300,dwell,8,plugin,limping,0.044,0.35,1
11,10,1,equilibrada,50,300,dwell,8,mm,ar1,0.044,0.05,1
11,10,1,equilibrada,50,300,dwell,8,mm,limping,0.044,0.35,1
11,10,1,equilibrada,50,300,dwell,8,pt,ar1,0.044,0.05,1
11,10,1,equilibrada,50,300,dwell,8,pt,limping,0.044,0.35,1
11,10,1,equilibrada,50,300,dwell,8,nsb,ar1,0.042,0.05,1
11,10,1,equilibrada,50,300,dwell,8,nsb,limping,0.042,0.35,1
11,10,1,equilibrada,50,300,paso,4,plugin,ar1,0.032,,0.06
11,10,1,equilibrada,50,300,paso,4,plugin,limping,0.032,,0.07
11,10,1,equilibrada,50,300,paso,4,mm,ar1,0.032,,0.06
11,10,1,equilibrada,50,300,paso,4,mm,limping,0.032,,0.07
11,10,1,equilibrada,50,300,paso,4,pt,ar1,0.032,,0.06
11,10,1,equilibrada,50,300,paso,4,pt,limping,0.032,,0.07
11,10,1,equilibrada,50,300,paso,4,nsb,ar1,0.034,,0.06
11,10,1,equilibrada,50,300,paso,4,nsb,limping,0.034,,0.07
11,10,1,equilibrada,50,300,paso,8,plugin,ar1,0.032,,0.06
11,10,1,equilibrada,50,300,paso,8,plugin,limping,0.032,,0.07
11,10,1,equilibrada,50,300,paso,8,mm,ar1,0.032,,0.06
11,10,1,equilibrada,50,300,paso,8,mm,limping,0.032,,0.07
11,10,1,equilibrada,50,300,paso,8,pt,ar1,0.032,,0.06
11,10,1,equilibrada,50,300,paso,8,pt,limping,0.032,,0.07
11,10,1,equilibrada,50,300,paso,8,nsb,ar1,0.034,,0.06
11,10,1,equilibrada,50,300,paso,8,nsb,limping,0.034,,0.07
11,10,1,equilibrada,50,300,dwell_paso,4,plugin,ar1,0.048,,0.064
11,10,1,equilibrada,50,300,dwell_paso,4,plugin,limping,0.048,,0.054
11,10,1,equilibrada,50,300,dwell_paso,4,mm,ar1,0.048,,0.064
11,10,1,equilibrada,50,300,dwell_paso,4,mm,limping,0.048,,0.054
11,10,1,equilibrada,50,300,dwell_paso,4,pt,ar1,0.048,,0.064
11,10,1,equilibrada,50,300,dwell_paso,4,pt,limping,0.048,,0.054
11,10,1,equilibrada,50,300,dwell_paso,4,nsb,ar1,0.048,,0.064
11,10,1,equilibrada,50,300,dwell_paso,4,nsb,limping,0.048,,0.052
11,10,1,equilibrada,50,300,dwell_paso,8,nsb,ar1,0.05,,0.062
11,10,1,equilibrada,50,300,dwell_paso,8,nsb,limping,0.05,,0.054
12,10,1,equilibrada,100,50,evento,4,plugin,ar1,0.042,0.2,1
12,10,1,equilibrada,100,50,evento,4,plugin,limping,0.042,0.5,1
12,10,1,equilibrada,100,50,evento,4,mm,ar1,0.042,0.2,1
12,10,1,equilibrada,100,50,evento,4,mm,limping,0.042,0.5,1
12,10,1,equilibrada,100,50,evento,4,pt,ar1,0.042,0.2,1
12,10,1,equilibrada,100,50,evento,4,pt,limping,0.042,0.5,1
12,10,1,equilibrada,100,50,evento,4,nsb,ar1,0.042,0.2,1
12,10,1,equilibrada,100,50,evento,4,nsb,limping,0.042,0.5,1
12,10,1,equilibrada,100,50,dwell,4,plugin,ar1,0.04,0.1,1
12,10,1,equilibrada,100,50,dwell,4,plugin,limping,0.04,0.35,1
12,10,1,equilibrada,100,50,dwell,4,mm,ar1,0.04,0.1,1
12,10,1,equilibrada,100,50,dwell,4,mm,limping,0.04,0.35,1
12,10,1,equilibrada,100,50,dwell,4,pt,ar1,0.04,0.1,1
12,10,1,equilibrada,100,50,dwell,4,pt,limping,0.04,0.35,1
12,10,1,equilibrada,100,50,dwell,4,nsb,ar1,0.04,0.1,1
12,10,1,equilibrada,100,50,dwell,4,nsb,limping,0.04,0.35,1
12,10,1,equilibrada,100,50,dwell_paso,4,plugin,ar1,0.042,,0.052
12,10,1,equilibrada,100,50,dwell_paso,4,plugin,limping,0.042,,0.05
12,10,1,equilibrada,100,50,dwell_paso,4,mm,ar1,0.042,,0.052
12,10,1,equilibrada,100,50,dwell_paso,4,mm,limping,0.042,,0.05
12,10,1,equilibrada,100,50,dwell_paso,4,pt,ar1,0.042,,0.052
12,10,1,equilibrada,100,50,dwell_paso,4,pt,limping,0.042,,0.05
12,10,1,equilibrada,100,50,dwell_paso,4,nsb,ar1,0.042,,0.05
12,10,1,equilibrada,100,50,dwell_paso,4,nsb,limping,0.042,,0.052
13,10,1,equilibrada,100,100,evento,8,plugin,ar1,0.026,0.1,1
13,10,1,equilibrada,100,100,evento,8,plugin,limping,0.026,0.35,1
13,10,1,equilibrada,100,100,evento,8,mm,ar1,0.026,0.1,1
13,10,1,equilibrada,100,100,evento,8,mm,limping,0.026,0.35,1
13,10,1,equilibrada,100,100,evento,8,pt,ar1,0.026,0.1,1
13,10,1,equilibrada,100,100,evento,8,pt,limping,0.026,0.35,1
13,10,1,equilibrada,100,100,evento,8,nsb,ar1,0.028,0.1,1
13,10,1,equilibrada,100,100,evento,8,nsb,limping,0.028,0.35,1
13,10,1,equilibrada,100,100,dwell,4,plugin,ar1,0.04,0.05,1
13,10,1,equilibrada,100,100,dwell,4,plugin,limping,0.04,0.35,1
13,10,1,equilibrada,100,100,dwell,4,mm,ar1,0.04,0.05,1
13,10,1,equilibrada,100,100,dwell,4,mm,limping,0.04,0.35,1
13,10,1,equilibrada,100,100,dwell,4,pt,ar1,0.04,0.05,1
13,10,1,equilibrada,100,100,dwell,4,pt,limping,0.04,0.35,1
13,10,1,equilibrada,100,100,dwell,4,nsb,ar1,0.042,0.05,1
13,10,1,equilibrada,100,100,dwell,4,nsb,limping,0.042,0.35,1
13,10,1,equilibrada,100,100,dwell,8,plugin,ar1,0.04,0.1,1
13,10,1,equilibrada,100,100,dwell,8,plugin,limping,0.04,0.35,1
13,10,1,equilibrada,100,100,dwell,8,mm,ar1,0.04,0.1,1
13,10,1,equilibrada,100,100,dwell,8,mm,limping,0.04,0.35,1
13,10,1,equilibrada,100,100,dwell,8,pt,ar1,0.04,0.1,1
13,10,1,equilibrada,100,100,dwell,8,pt,limping,0.04,0.35,1
13,10,1,equilibrada,100,100,dwell,8,nsb,ar1,0.04,0.1,1
13,10,1,equilibrada,100,100,dwell,8,nsb,limping,0.04,0.35,1
13,10,1,equilibrada,100,100,paso,4,plugin,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,4,plugin,limping,0.046,,0.066
13,10,1,equilibrada,100,100,paso,4,mm,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,4,mm,limping,0.046,,0.066
13,10,1,equilibrada,100,100,paso,4,pt,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,4,pt,limping,0.046,,0.066
13,10,1,equilibrada,100,100,paso,4,nsb,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,4,nsb,limping,0.046,,0.064
13,10,1,equilibrada,100,100,paso,8,plugin,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,8,plugin,limping,0.046,,0.066
13,10,1,equilibrada,100,100,paso,8,mm,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,8,mm,limping,0.046,,0.066
13,10,1,equilibrada,100,100,paso,8,pt,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,8,pt,limping,0.046,,0.066
13,10,1,equilibrada,100,100,paso,8,nsb,ar1,0.046,,0.064
13,10,1,equilibrada,100,100,paso,8,nsb,limping,0.046,,0.064
13,10,1,equilibrada,100,100,dwell_paso,4,plugin,ar1,0.046,,0.062
13,10,1,equilibrada,100,100,dwell_paso,4,plugin,limping,0.046,,0.06
13,10,1,equilibrada,100,100,dwell_paso,4,mm,ar1,0.046,,0.062
13,10,1,equilibrada,100,100,dwell_paso,4,mm,limping,0.046,,0.06
13,10,1,equilibrada,100,100,dwell_paso,4,pt,ar1,0.046,,0.062
13,10,1,equilibrada,100,100,dwell_paso,4,pt,limping,0.046,,0.06
13,10,1,equilibrada,100,100,dwell_paso,4,nsb,ar1,0.048,,0.062
13,10,1,equilibrada,100,100,dwell_paso,4,nsb,limping,0.048,,0.06
13,10,1,equilibrada,100,100,dwell_paso,8,plugin,ar1,0.034,,0.06
13,10,1,equilibrada,100,100,dwell_paso,8,plugin,limping,0.034,,0.056
13,10,1,equilibrada,100,100,dwell_paso,8,mm,ar1,0.034,,0.06
13,10,1,equilibrada,100,100,dwell_paso,8,mm,limping,0.034,,0.056
13,10,1,equilibrada,100,100,dwell_paso,8,pt,ar1,0.034,,0.06
13,10,1,equilibrada,100,100,dwell_paso,8,pt,limping,0.034,,0.056
13,10,1,equilibrada,100,100,dwell_paso,8,nsb,ar1,0.034,,0.062
13,10,1,equilibrada,100,100,dwell_paso,8,nsb,limping,0.034,,0.054
14,10,1,equilibrada,100,300,evento,4,plugin,ar1,0.044,0.05,1
14,10,1,equilibrada,100,300,evento,4,plugin,limping,0.044,0.35,1
14,10,1,equilibrada,100,300,evento,4,mm,ar1,0.044,0.05,1
14,10,1,equilibrada,100,300,evento,4,mm,limping,0.044,0.35,1
14,10,1,equilibrada,100,300,evento,4,pt,ar1,0.044,0.05,1
14,10,1,equilibrada,100,300,evento,4,pt,limping,0.044,0.35,1
14,10,1,equilibrada,100,300,evento,4,nsb,ar1,0.042,0.05,1
14,10,1,equilibrada,100,300,evento,4,nsb,limping,0.042,0.35,1
14,10,1,equilibrada,100,300,evento,8,plugin,ar1,0.048,0.1,1
14,10,1,equilibrada,100,300,evento,8,plugin,limping,0.048,0.35,1
14,10,1,equilibrada,100,300,evento,8,mm,ar1,0.048,0.1,1
14,10,1,equilibrada,100,300,evento,8,mm,limping,0.048,0.35,1
14,10,1,equilibrada,100,300,evento,8,pt,ar1,0.048,0.1,1
14,10,1,equilibrada,100,300,evento,8,pt,limping,0.048,0.35,1
14,10,1,equilibrada,100,300,evento,8,nsb,ar1,0.05,0.1,1
14,10,1,equilibrada,100,300,evento,8,nsb,limping,0.05,0.35,1
14,10,1,equilibrada,100,300,paso,4,plugin,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,4,plugin,limping,0.05,,0.058
14,10,1,equilibrada,100,300,paso,4,mm,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,4,mm,limping,0.05,,0.058
14,10,1,equilibrada,100,300,paso,4,pt,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,4,pt,limping,0.05,,0.058
14,10,1,equilibrada,100,300,paso,4,nsb,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,4,nsb,limping,0.05,,0.058
14,10,1,equilibrada,100,300,paso,8,plugin,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,8,plugin,limping,0.05,,0.058
14,10,1,equilibrada,100,300,paso,8,mm,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,8,mm,limping,0.05,,0.058
14,10,1,equilibrada,100,300,paso,8,pt,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,8,pt,limping,0.05,,0.058
14,10,1,equilibrada,100,300,paso,8,nsb,ar1,0.05,,0.076
14,10,1,equilibrada,100,300,paso,8,nsb,limping,0.05,,0.058
14,10,1,equilibrada,100,300,dwell_paso,4,plugin,ar1,0.04,,0.058
14,10,1,equilibrada,100,300,dwell_paso,4,plugin,limping,0.04,,0.066
14,10,1,equilibrada,100,300,dwell_paso,4,mm,ar1,0.04,,0.058
14,10,1,equilibrada,100,300,dwell_paso,4,mm,limping,0.04,,0.066
14,10,1,equilibrada,100,300,dwell_paso,4,pt,ar1,0.04,,0.058
14,10,1,equilibrada,100,300,dwell_paso,4,pt,limping,0.04,,0.066
14,10,1,equilibrada,100,300,dwell_paso,4,nsb,ar1,0.04,,0.058
14,10,1,equilibrada,100,300,dwell_paso,4,nsb,limping,0.04,,0.066
14,10,1,equilibrada,100,300,dwell_paso,8,plugin,ar1,0.046,,0.064
14,10,1,equilibrada,100,300,dwell_paso,8,plugin,limping,0.046,,0.066
14,10,1,equilibrada,100,300,dwell_paso,8,mm,ar1,0.046,,0.064
14,10,1,equilibrada,100,300,dwell_paso,8,mm,limping,0.046,,0.066
14,10,1,equilibrada,100,300,dwell_paso,8,pt,ar1,0.046,,0.064
14,10,1,equilibrada,100,300,dwell_paso,8,pt,limping,0.046,,0.066
14,10,1,equilibrada,100,300,dwell_paso,8,nsb,ar1,0.046,,0.064
14,10,1,equilibrada,100,300,dwell_paso,8,nsb,limping,0.046,,0.066
15,10,1,equilibrada,200,50,evento,8,plugin,ar1,0.034,0.2,1
15,10,1,equilibrada,200,50,evento,8,plugin,limping,0.034,0.35,1
15,10,1,equilibrada,200,50,evento,8,mm,ar1,0.034,0.2,1
15,10,1,equilibrada,200,50,evento,8,mm,limping,0.034,0.35,1
15,10,1,equilibrada,200,50,evento,8,pt,ar1,0.034,0.2,1
15,10,1,equilibrada,200,50,evento,8,pt,limping,0.034,0.35,1
15,10,1,equilibrada,200,50,evento,8,nsb,ar1,0.04,0.1,1
15,10,1,equilibrada,200,50,evento,8,nsb,limping,0.04,0.35,1
15,10,1,equilibrada,200,50,dwell,4,plugin,ar1,0.038,0.05,1
15,10,1,equilibrada,200,50,dwell,4,plugin,limping,0.038,0.35,1
15,10,1,equilibrada,200,50,dwell,4,mm,ar1,0.038,0.05,1
15,10,1,equilibrada,200,50,dwell,4,mm,limping,0.038,0.35,1
15,10,1,equilibrada,200,50,dwell,4,pt,ar1,0.038,0.05,1
15,10,1,equilibrada,200,50,dwell,4,pt,limping,0.038,0.35,1
15,10,1,equilibrada,200,50,dwell,4,nsb,ar1,0.038,0.05,1
15,10,1,equilibrada,200,50,dwell,4,nsb,limping,0.038,0.35,1
15,10,1,equilibrada,200,50,dwell,8,plugin,ar1,0.042,0.1,1
15,10,1,equilibrada,200,50,dwell,8,plugin,limping,0.042,0.35,1
15,10,1,equilibrada,200,50,dwell,8,mm,ar1,0.042,0.1,1
15,10,1,equilibrada,200,50,dwell,8,mm,limping,0.042,0.35,1
15,10,1,equilibrada,200,50,dwell,8,pt,ar1,0.042,0.1,1
15,10,1,equilibrada,200,50,dwell,8,pt,limping,0.042,0.35,1
15,10,1,equilibrada,200,50,dwell,8,nsb,ar1,0.04,0.1,1
15,10,1,equilibrada,200,50,dwell,8,nsb,limping,0.04,0.35,1
16,10,1,equilibrada,200,100,evento,8,plugin,ar1,0.046,0.1,1
16,10,1,equilibrada,200,100,evento,8,plugin,limping,0.046,0.35,1
16,10,1,equilibrada,200,100,evento,8,mm,ar1,0.046,0.1,1
16,10,1,equilibrada,200,100,evento,8,mm,limping,0.046,0.35,1
16,10,1,equilibrada,200,100,evento,8,pt,ar1,0.046,0.1,1
16,10,1,equilibrada,200,100,evento,8,pt,limping,0.046,0.35,1
16,10,1,equilibrada,200,100,evento,8,nsb,ar1,0.042,0.1,1
16,10,1,equilibrada,200,100,evento,8,nsb,limping,0.042,0.35,1
16,10,1,equilibrada,200,100,paso,4,plugin,ar1,0.038,,0.054
16,10,1,equilibrada,200,100,paso,4,plugin,limping,0.038,,0.07
16,10,1,equilibrada,200,100,paso,4,mm,ar1,0.038,,0.054
16,10,1,equilibrada,200,100,paso,4,mm,limping,0.038,,0.07
16,10,1,equilibrada,200,100,paso,4,pt,ar1,0.038,,0.054
16,10,1,equilibrada,200,100,paso,4,pt,limping,0.038,,0.07
16,10,1,equilibrada,200,100,paso,4,nsb,ar1,0.04,,0.056
16,10,1,equilibrada,200,100,paso,4,nsb,limping,0.04,,0.07
16,10,1,equilibrada,200,100,paso,8,plugin,ar1,0.038,,0.054
16,10,1,equilibrada,200,100,paso,8,plugin,limping,0.038,,0.07
16,10,1,equilibrada,200,100,paso,8,mm,ar1,0.038,,0.054
16,10,1,equilibrada,200,100,paso,8,mm,limping,0.038,,0.07
16,10,1,equilibrada,200,100,paso,8,pt,ar1,0.038,,0.054
16,10,1,equilibrada,200,100,paso,8,pt,limping,0.038,,0.07
16,10,1,equilibrada,200,100,paso,8,nsb,ar1,0.04,,0.056
16,10,1,equilibrada,200,100,paso,8,nsb,limping,0.04,,0.07
17,10,1,equilibrada,200,300,evento,4,plugin,ar1,0.042,0.05,1
17,10,1,equilibrada,200,300,evento,4,plugin,limping,0.042,0.2,1
17,10,1,equilibrada,200,300,evento,4,mm,ar1,0.042,0.05,1
17,10,1,equilibrada,200,300,evento,4,mm,limping,0.042,0.2,1
17,10,1,equilibrada,200,300,evento,4,pt,ar1,0.042,0.05,1
17,10,1,equilibrada,200,300,evento,4,pt,limping,0.042,0.2,1
17,10,1,equilibrada,200,300,evento,4,nsb,ar1,0.042,0.05,1
17,10,1,equilibrada,200,300,evento,4,nsb,limping,0.042,0.2,1
17,10,1,equilibrada,200,300,dwell,4,plugin,ar1,0.044,0.05,1
17,10,1,equilibrada,200,300,dwell,4,plugin,limping,0.044,0.2,1
17,10,1,equilibrada,200,300,dwell,4,mm,ar1,0.044,0.05,1
17,10,1,equilibrada,200,300,dwell,4,mm,limping,0.044,0.2,1
17,10,1,equilibrada,200,300,dwell,4,pt,ar1,0.044,0.05,1
17,10,1,equilibrada,200,300,dwell,4,pt,limping,0.044,0.2,1
17,10,1,equilibrada,200,300,dwell,4,nsb,ar1,0.044,0.05,1
17,10,1,equilibrada,200,300,dwell,4,nsb,limping,0.044,0.2,1
17,10,1,equilibrada,200,300,dwell,8,plugin,ar1,0.04,0.05,1
17,10,1,equilibrada,200,300,dwell,8,plugin,limping,0.04,0.2,1
17,10,1,equilibrada,200,300,dwell,8,mm,ar1,0.04,0.05,1
17,10,1,equilibrada,200,300,dwell,8,mm,limping,0.04,0.2,1
17,10,1,equilibrada,200,300,dwell,8,pt,ar1,0.04,0.05,1
17,10,1,equilibrada,200,300,dwell,8,pt,limping,0.04,0.2,1
17,10,1,equilibrada,200,300,dwell,8,nsb,ar1,0.04,0.05,1
17,10,1,equilibrada,200,300,dwell,8,nsb,limping,0.04,0.2,1
17,10,1,equilibrada,200,300,paso,4,plugin,ar1,0.05,,0.064
17,10,1,equilibrada,200,300,paso,4,plugin,limping,0.05,,0.06
17,10,1,equilibrada,200,300,paso,4,mm,ar1,0.05,,0.064
17,10,1,equilibrada,200,300,paso,4,mm,limping,0.05,,0.06
17,10,1,equilibrada,200,300,paso,4,pt,ar1,0.05,,0.064
17,10,1,equilibrada,200,300,paso,4,pt,limping,0.05,,0.06
17,10,1,equilibrada,200,300,paso,8,plugin,ar1,0.05,,0.064
17,10,1,equilibrada,200,300,paso,8,plugin,limping,0.05,,0.06
17,10,1,equilibrada,200,300,paso,8,mm,ar1,0.05,,0.064
17,10,1,equilibrada,200,300,paso,8,mm,limping,0.05,,0.06
17,10,1,equilibrada,200,300,paso,8,pt,ar1,0.05,,0.064
17,10,1,equilibrada,200,300,paso,8,pt,limping,0.05,,0.06
18,10,1,sesgada_4nm,50,50,evento,4,plugin,ar1,0.042,0.2,1
18,10,1,sesgada_4nm,50,50,evento,4,plugin,limping,0.042,0.5,0.996
18,10,1,sesgada_4nm,50,50,evento,4,mm,ar1,0.04,0.2,1
18,10,1,sesgada_4nm,50,50,evento,4,mm,limping,0.04,0.5,0.996
18,10,1,sesgada_4nm,50,50,evento,4,pt,ar1,0.042,0.2,1
18,10,1,sesgada_4nm,50,50,evento,4,pt,limping,0.042,0.5,0.996
18,10,1,sesgada_4nm,50,50,evento,4,nsb,ar1,0.044,0.2,1
18,10,1,sesgada_4nm,50,50,evento,4,nsb,limping,0.044,0.5,0.996
18,10,1,sesgada_4nm,50,50,dwell,4,plugin,ar1,0.05,0.1,1
18,10,1,sesgada_4nm,50,50,dwell,4,plugin,limping,0.05,0.35,1
18,10,1,sesgada_4nm,50,50,dwell,4,mm,ar1,0.05,0.1,1
18,10,1,sesgada_4nm,50,50,dwell,4,mm,limping,0.05,0.35,1
18,10,1,sesgada_4nm,50,50,dwell,4,pt,ar1,0.05,0.1,1
18,10,1,sesgada_4nm,50,50,dwell,4,pt,limping,0.05,0.35,1
18,10,1,sesgada_4nm,50,50,dwell,4,nsb,ar1,0.05,0.1,1
18,10,1,sesgada_4nm,50,50,dwell,4,nsb,limping,0.05,0.35,1
18,10,1,sesgada_4nm,50,50,paso,4,plugin,ar1,0.048,,0.048
18,10,1,sesgada_4nm,50,50,paso,4,plugin,limping,0.048,,0.06
18,10,1,sesgada_4nm,50,50,paso,4,mm,ar1,0.048,,0.048
18,10,1,sesgada_4nm,50,50,paso,4,mm,limping,0.048,,0.06
18,10,1,sesgada_4nm,50,50,paso,4,pt,ar1,0.048,,0.048
18,10,1,sesgada_4nm,50,50,paso,4,pt,limping,0.048,,0.06
18,10,1,sesgada_4nm,50,50,paso,4,nsb,ar1,0.048,,0.046
18,10,1,sesgada_4nm,50,50,paso,4,nsb,limping,0.048,,0.06
18,10,1,sesgada_4nm,50,50,paso,8,plugin,ar1,0.048,,0.048
